date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:11:57	0/-1	---M--	302	error ('')			https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://www.globalnexus.biz/wp-content/uploads/2017/11/Global-Nexus-Logo-1.png	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/www.globalnexus.biz/wp-content/uploads/2017/11/Global-Nexus-Logo-1.388.delayed	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:11:57	2728/2728	---MC-	200	added ('OK')	text/xml	date:Thu,%2006%20Aug%202020%2015:41:19%20GMT	https://www.globalnexus.biz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.globalnexus.biz%2Four-events%2Fdemonetisation-objectives-impact%2F&format=xml	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/wp-json/oembed/1.0/embed4609	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:11:59	0/0	---MCZ	302	error ('Found')	text/html	date:Thu,%2006%20Aug%202020%2015:41:21%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_474,h_362/https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/thumbs/thumbs_Corporate-Event-Organizing-Company-in-India.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_glossy,ret_img,w_474,h_362/https_/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/thumbs/thumbs_Corporate-Event-Organizing-Company-in-India.38a.delay	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:12:02	0/0	---MCZ	302	error ('Found')	text/html	date:Thu,%2006%20Aug%202020%2015:41:21%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_474,h_362/https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/thumbs/thumbs_Corporate-Event-Organizing-Company-in-India.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_474,h_362/https_/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/thumbs/thumbs_Corporate-Event-Organizing-Company-in-India.38b.delaye	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:12:05	1225331/1225331	---M--	200	added ('OK')	image/jpeg	etag:%2212b273-56d7462c0f500%22	https://www.globalnexus.biz/wp-content/gallery/corporate-activities/DSC_2920.JPG	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/wp-content/gallery/corporate-activities/DSC_2920.jpg	(from https://www.globalnexus.biz/our-events/Corporate-Activities/)
21:12:10	123577/123577	---M--	200	added ('OK')	image/jpeg	etag:%221e2b9-56d74683cc400%22	https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/thumbs/thumbs_Demonetisation-Corporate-Event-Planning-Company-Delhi.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/thumbs/thumbs_Demonetisation-Corporate-Event-Planning-Company-Delhi.jpg	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:12:10	0/0	---MCZ	302	error ('Found')	text/html	date:Thu,%2006%20Aug%202020%2015:41:32%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_474,h_362/https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/thumbs/thumbs_Demonetisation-Corporate-Event-Planning-Company-Delhi.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_glossy,ret_img,w_474,h_362/https_/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/thumbs/thumbs_Demonetisation-Corporate-Event-Planning-Company-Delhi	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:12:14	0/0	---MCZ	302	error ('Found')	text/html	date:Thu,%2006%20Aug%202020%2015:41:32%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_474,h_362/https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/thumbs/thumbs_Demonetisation-Corporate-Event-Planning-Company-Delhi.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_474,h_362/https_/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/thumbs/thumbs_Demonetisation-Corporate-Event-Planning-Company-Delhi	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:12:15	500541/500541	---M--	200	added ('OK')	image/jpeg	etag:%227a33d-56d74683cc400%22	https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/Demonetisation-Corporate-Event-Planning-Company-Delhi.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/Demonetisation-Corporate-Event-Planning-Company-Delhi.jpg	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:12:18	872522/872522	---M--	200	added ('OK')	image/jpeg	etag:%22d504a-56d74681e3f80%22	https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/Corporate-Event-Organizing-Company-in-India.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/Corporate-Event-Organizing-Company-in-India.jpg	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:12:19	574747/574747	---M--	200	added ('OK')	image/jpeg	etag:%228c51b-56d74683cc400%22	https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/Demonetisation-Objectives-Impact.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/Demonetisation-Objectives-Impact.jpg	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:12:21	128953/128953	---M--	200	added ('OK')	image/jpeg	etag:%221f7b9-56d74685b4880%22	https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/thumbs/thumbs_Demonetisation-Objectives-Impact.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/thumbs/thumbs_Demonetisation-Objectives-Impact.jpg	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:12:54	0/0	---MCZ	302	error ('Found')	text/html	date:Thu,%2006%20Aug%202020%2015:41:41%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_474,h_362/https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/thumbs/thumbs_Demonetisation-Objectives-Impact.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_glossy,ret_img,w_474,h_362/https_/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/thumbs/thumbs_Demonetisation-Objectives-Impact.jpg	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:12:58	0/0	---MCZ	302	error ('Found')	text/html	date:Thu,%2006%20Aug%202020%2015:42:19%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_474,h_362/https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/thumbs/thumbs_Demonetisation-Objectives-Impact.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_474,h_362/https_/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/thumbs/thumbs_Demonetisation-Objectives-Impact.393.delayed	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:13:04	0/0	---MCZ	302	error ('Found')	text/html	date:Thu,%2006%20Aug%202020%2015:42:25%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_474,h_362/https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/thumbs/thumbs_Demonetization-Effects-on-Economy.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_glossy,ret_img,w_474,h_362/https_/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/thumbs/thumbs_Demonetization-Effects-on-Economy.jpg	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:13:05	130460/130460	---M--	200	added ('OK')	image/jpeg	etag:%221fd9c-56d746879cd00%22	https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/thumbs/thumbs_Demonetization-Effects-on-Economy.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/thumbs/thumbs_Demonetization-Effects-on-Economy.jpg	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:13:06	0/0	---MCZ	302	error ('Found')	text/html	date:Thu,%2006%20Aug%202020%2015:42:27%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_474,h_362/https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/thumbs/thumbs_Demonetization-Effects-on-Economy.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_474,h_362/https_/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/thumbs/thumbs_Demonetization-Effects-on-Economy.jpg	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:13:09	525207/525207	---M--	200	added ('OK')	image/jpeg	etag:%2280397-56d74685b4880%22	https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/Demonetization-Effects-on-Economy.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/Demonetization-Effects-on-Economy.jpg	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:13:10	0/0	---MCZ	302	error ('Found')	text/html	date:Thu,%2006%20Aug%202020%2015:42:32%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_474,h_362/https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/thumbs/thumbs_Dr-Bibek-Debroy-on-Demonetisation-at-Constitution-Club.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_glossy,ret_img,w_474,h_362/https_/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/thumbs/thumbs_Dr-Bibek-Debroy-on-Demonetisation-at-Constitution-Clu	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:13:10	299068/299068	---M--	200	added ('OK')	image/jpeg	etag:%224903c-56d746879cd00%22	https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/Dr-Bibek-Debroy-on-Demonetisation-at-Constitution-Club.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/Dr-Bibek-Debroy-on-Demonetisation-at-Constitution-Club.jpg	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:13:10	0/0	---MCZ	302	error ('Found')	text/html	date:Thu,%2006%20Aug%202020%2015:42:32%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_474,h_362/https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/thumbs/thumbs_Dr-Bibek-Debroy-on-Demonetisation-at-Constitution-Club.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_474,h_362/https_/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/thumbs/thumbs_Dr-Bibek-Debroy-on-Demonetisation-at-Constitution-Club	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:13:12	91093/91093	---M--	200	added ('OK')	image/jpeg	etag:%22163d5-56d7468985180%22	https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/thumbs/thumbs_Dr-Bibek-Debroy-on-Demonetisation-at-Constitution-Club.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/thumbs/thumbs_Dr-Bibek-Debroy-on-Demonetisation-at-Constitution-Club.jpg	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:13:14	0/0	---MCZ	302	error ('Found')	text/html	date:Thu,%2006%20Aug%202020%2015:42:36%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_474,h_362/https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/thumbs/thumbs_Dr-Vinay-Sahasrabuddhe-on-Demonetisation-Impact.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_glossy,ret_img,w_474,h_362/https_/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/thumbs/thumbs_Dr-Vinay-Sahasrabuddhe-on-Demonetisation-Impact.39e.d	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:13:15	0/0	---MCZ	302	error ('Found')	text/html	date:Thu,%2006%20Aug%202020%2015:42:37%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_474,h_362/https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/thumbs/thumbs_Dr-Vinay-Sahasrabuddhe-on-Demonetisation-Impact.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_474,h_362/https_/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/thumbs/thumbs_Dr-Vinay-Sahasrabuddhe-on-Demonetisation-Impact.39f.de	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:13:20	129320/129320	---M--	200	added ('OK')	image/jpeg	etag:%221f928-56d7468985180%22	https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/thumbs/thumbs_Dr-Vinay-Sahasrabuddhe-on-Demonetisation-Impact.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/thumbs/thumbs_Dr-Vinay-Sahasrabuddhe-on-Demonetisation-Impact.jpg	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:13:23	517547/517547	---M--	200	added ('OK')	image/jpeg	etag:%227e5ab-56d7468985180%22	https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/Dr-Vinay-Sahasrabuddhe-on-Demonetisation-Impact.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/Dr-Vinay-Sahasrabuddhe-on-Demonetisation-Impact.jpg	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:13:24	0/0	---MCZ	302	error ('Found')	text/html	date:Thu,%2006%20Aug%202020%2015:42:45%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_474,h_362/https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/thumbs/thumbs_Effects-Of-Demonetisation-on-E-Commerce-In-India.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_glossy,ret_img,w_474,h_362/https_/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/thumbs/thumbs_Effects-Of-Demonetisation-on-E-Commerce-In-India.3a2	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:13:25	91769/91769	---M--	200	added ('OK')	image/jpeg	etag:%2216679-56d7468b6d600%22	https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/thumbs/thumbs_Effects-Of-Demonetisation-on-E-Commerce-In-India.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/thumbs/thumbs_Effects-Of-Demonetisation-on-E-Commerce-In-India.jpg	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:13:25	296894/296894	---M--	200	added ('OK')	image/jpeg	etag:%22487be-56d7468b6d600%22	https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/Effects-Of-Demonetisation-on-E-Commerce-In-India.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/Effects-Of-Demonetisation-on-E-Commerce-In-India.jpg	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:13:25	0/0	---MCZ	302	error ('Found')	text/html	date:Thu,%2006%20Aug%202020%2015:42:46%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_474,h_362/https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/thumbs/thumbs_Effects-Of-Demonetisation-on-E-Commerce-In-India.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_474,h_362/https_/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/thumbs/thumbs_Effects-Of-Demonetisation-on-E-Commerce-In-India.3a3.d	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:13:30	0/0	---MCZ	302	error ('Found')	text/html	date:Thu,%2006%20Aug%202020%2015:42:48%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_474,h_362/https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/thumbs/thumbs_Global-Nexus-Event-Organizer-in-Delhi-NCR.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_glossy,ret_img,w_474,h_362/https_/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/thumbs/thumbs_Global-Nexus-Event-Organizer-in-Delhi-NCR.jpg	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:13:31	0/0	---MCZ	302	error ('Found')	text/html	date:Thu,%2006%20Aug%202020%2015:42:52%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_474,h_362/https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/thumbs/thumbs_Global-Nexus-Event-Organizer-in-Delhi-NCR.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_474,h_362/https_/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/thumbs/thumbs_Global-Nexus-Event-Organizer-in-Delhi-NCR.jpg	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:13:31	137735/137735	---M--	200	added ('OK')	image/jpeg	etag:%2221a07-56d7468d55a80%22	https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/thumbs/thumbs_Global-Nexus-Event-Organizer-in-Delhi-NCR.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/thumbs/thumbs_Global-Nexus-Event-Organizer-in-Delhi-NCR.jpg	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:13:36	505935/505935	---M--	200	added ('OK')	image/jpeg	etag:%227b84f-56d7468d55a80%22	https://www.globalnexus.biz/wp-content//gallery//demonetisation-objectives-impact/Global-Nexus-Event-Organizer-in-Delhi-NCR.jpg	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/wp-content/gallery/demonetisation-objectives-impact/Global-Nexus-Event-Organizer-in-Delhi-NCR.jpg	(from https://www.globalnexus.biz/our-events/demonetisation-objectives-impact/)
21:13:36	2338/2338	---MC-	200	added ('OK')	application/json	date:Thu,%2006%20Aug%202020%2015:42:56%20GMT	https://www.globalnexus.biz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.globalnexus.biz%2Four-events%2Fdestination-north-east-nezcc%2F	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/wp-json/oembed/1.0/embed4907.json	(from https://www.globalnexus.biz/our-events/Destination-North-East--NEZCC/)
21:13:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Aug%202020%2015:42:56%20GMT	https://www.globalnexus.biz/?p=3938	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/indexd958.html	(from https://www.globalnexus.biz/our-events/Destination-North-East--NEZCC/)
21:13:38	0/-1	---M--	302	error ('')			https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://www.globalnexus.biz/wp-content/uploads/2017/11/Global-Nexus-Logo-1.png	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/www.globalnexus.biz/wp-content/uploads/2017/11/Global-Nexus-Logo-1.3aa.delayed	(from https://www.globalnexus.biz/our-events/Destination-North-East--NEZCC/)
21:13:38	2690/2690	---MC-	200	added ('OK')	text/xml	date:Thu,%2006%20Aug%202020%2015:42:59%20GMT	https://www.globalnexus.biz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.globalnexus.biz%2Four-events%2Fdestination-north-east-nezcc%2F&format=xml	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/wp-json/oembed/1.0/embedf7b2	(from https://www.globalnexus.biz/our-events/Destination-North-East--NEZCC/)
21:13:39	0/0	---MCZ	302	error ('Found')	text/html	date:Thu,%2006%20Aug%202020%2015:43:01%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_474,h_362/https://www.globalnexus.biz/wp-content/gallery/destination-north-east-nezcc/thumbs/thumbs_100_8633.JPG	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_glossy,ret_img,w_474,h_362/https_/www.globalnexus.biz/wp-content/gallery/destination-north-east-nezcc/thumbs/thumbs_100_8633.JPG	(from https://www.globalnexus.biz/our-events/Destination-North-East--NEZCC/)
21:13:39	0/0	---MCZ	302	error ('Found')	text/html	date:Thu,%2006%20Aug%202020%2015:43:01%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_474,h_362/https://www.globalnexus.biz/wp-content/gallery/destination-north-east-nezcc/thumbs/thumbs_100_8633.JPG	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_474,h_362/https_/www.globalnexus.biz/wp-content/gallery/destination-north-east-nezcc/thumbs/thumbs_100_8633.JPG	(from https://www.globalnexus.biz/our-events/Destination-North-East--NEZCC/)
21:13:42	165419/165419	---M--	200	added ('OK')	image/jpeg	etag:%222862b-56d746d9a0e80%22	https://www.globalnexus.biz/wp-content/gallery/destination-north-east-nezcc/100_8633.JPG	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/wp-content/gallery/destination-north-east-nezcc/100_8633.jpg	(from https://www.globalnexus.biz/our-events/Destination-North-East--NEZCC/)
21:13:43	190827/190827	---M--	200	added ('OK')	image/jpeg	etag:%222e96b-56d746e142080%22	https://www.globalnexus.biz/wp-content/gallery/destination-north-east-nezcc/100_8637.JPG	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/wp-content/gallery/destination-north-east-nezcc/100_8637.jpg	(from https://www.globalnexus.biz/our-events/Destination-North-East--NEZCC/)
21:13:44	0/0	---MCZ	302	error ('Found')	text/html	date:Thu,%2006%20Aug%202020%2015:43:05%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_474,h_362/https://www.globalnexus.biz/wp-content/gallery/destination-north-east-nezcc/thumbs/thumbs_100_8637.JPG	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_glossy,ret_img,w_474,h_362/https_/www.globalnexus.biz/wp-content/gallery/destination-north-east-nezcc/thumbs/thumbs_100_8637.JPG	(from https://www.globalnexus.biz/our-events/Destination-North-East--NEZCC/)
21:13:44	0/0	---MCZ	302	error ('Found')	text/html	date:Thu,%2006%20Aug%202020%2015:43:06%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_474,h_362/https://www.globalnexus.biz/wp-content/gallery/destination-north-east-nezcc/thumbs/thumbs_100_8637.JPG	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_474,h_362/https_/www.globalnexus.biz/wp-content/gallery/destination-north-east-nezcc/thumbs/thumbs_100_8637.JPG	(from https://www.globalnexus.biz/our-events/Destination-North-East--NEZCC/)
21:13:46	166135/166135	---M--	200	added ('OK')	image/jpeg	etag:%22288f7-56d746e142080%22	https://www.globalnexus.biz/wp-content/gallery/destination-north-east-nezcc/thumbs/thumbs_100_8637.JPG	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/wp-content/gallery/destination-north-east-nezcc/thumbs/thumbs_100_8637.jpg	(from https://www.globalnexus.biz/our-events/Destination-North-East--NEZCC/)
21:13:50	192921/192921	---M--	200	added ('OK')	image/jpeg	etag:%222f199-56d746e32a500%22	https://www.globalnexus.biz/wp-content/gallery/destination-north-east-nezcc/100_8671.JPG	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/wp-content/gallery/destination-north-east-nezcc/100_8671.jpg	(from https://www.globalnexus.biz/our-events/Destination-North-East--NEZCC/)
21:13:52	153465/153465	---M--	200	added ('OK')	image/jpeg	etag:%2225779-56d746e32a500%22	https://www.globalnexus.biz/wp-content/gallery/destination-north-east-nezcc/thumbs/thumbs_100_8671.JPG	C:/Users/Deep%20Zatakiya/Desktop/Deep/www.globalnexus.biz/wp-content/gallery/destination-north-east-nezcc/thumbs/thumbs_100_8671.jpg	(from https://www.globalnexus.biz/our-events/Destination-North-East--NEZCC/)
21:13:55	0/0	---MCZ	302	error ('Found')	text/html	date:Thu,%2006%20Aug%202020%2015:43:12%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_474,h_362/https://www.globalnexus.biz/wp-content/gallery/destination-north-east-nezcc/thumbs/thumbs_100_8671.JPG	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_glossy,ret_img,w_474,h_362/https_/www.globalnexus.biz/wp-content/gallery/destination-north-east-nezcc/thumbs/thumbs_100_8671.JPG	(from https://www.globalnexus.biz/our-events/Destination-North-East--NEZCC/)
21:13:57	0/0	---MCZ	302	error ('Found')	text/html	date:Thu,%2006%20Aug%202020%2015:43:17%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_474,h_362/https://www.globalnexus.biz/wp-content/gallery/destination-north-east-nezcc/thumbs/thumbs_100_8671.JPG	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_474,h_362/https_/www.globalnexus.biz/wp-content/gallery/destination-north-east-nezcc/thumbs/thumbs_100_8671.JPG	(from https://www.globalnexus.biz/our-events/Destination-North-East--NEZCC/)
21:14:02	0/0	---MCZ	302	error ('Found')	text/html	date:Thu,%2006%20Aug%202020%2015:43:24%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_474,h_362/https://www.globalnexus.biz/wp-content/gallery/destination-north-east-nezcc/thumbs/thumbs_100_8757.JPG	C:/Users/Deep%20Zatakiya/Desktop/Deep/cdn.shortpixel.ai/client/q_glossy,ret_img,w_474,h_362/https_/www.globalnexus.biz/wp-content/gallery/destination-north-east-nezcc/thumbs/thumbs_100_8757.JPG	(from https://www.globalnexus.biz/our-events/Destination-North-East--NEZCC/)
